Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Assignment)	Level (ProblemSet)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (act)	CF (curEqAbstr)	CF (knowledge-trace)	CF (orig_stu_id)	CF (orig_time)	CF (orig_trans_id)	CF (pKnowValues)	CF (postEqStu)	CF (postEqSys)	CF (preEqProps)	CF (preEqStu)	CF (preEqSys)	CF (prevRowEqAbstr)	CF (step_id)	CF (tool_event_time)	CF (transf)	CF (transfProps)	CF (tutor_event_time)
32	All Data	95fb047396cb0e46e2683653624384f8	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:06	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	done ButtonPressed	7	0	Correct	done	ButtonPressed	-1					MAIN::done										Single-KC		KC31		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:10:43.477 CEST	2ee53968ba186e0f30c98a4ab57c50ea	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:10:06.093 UTC	nil	nil	2016-06-01 12:10:06.122 UTC
33	All Data	f6eaa8f9eb3903fda8cd8b7cc2c698c5	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:06	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft1 UpdateTextField	17	0	InCorrect	solveLeft1	UpdateTextField	5					unnamed										Single-KC		KC95		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:10:55.323 CEST	3e4f193f3ec721e5e1908a49893bbdd6	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:06.123 UTC	nil	nil	2016-06-01 12:10:06.206 UTC
34	All Data	5ddad470b52c225e3fb3171fd7342fd8	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:06	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight2 UpdateTextField	3	0	InCorrect	solveRight2	UpdateTextField	x					unnamed										Single-KC		KC90		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:11:25.799 CEST	e23c5f63dcae1033e295251493b178f8	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:06.449 UTC	nil	nil	2016-06-01 12:10:06.525 UTC
35	All Data	fb8c19b4fbe42b126b62680743f3be1b	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:06	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	8	0	InCorrect	solveRight1	UpdateTextField	-x					unnamed										Single-KC		KC20		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:11:08.010 CEST	63a43ba30789cd485ec800f7882f131c	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:06.234 UTC	nil	nil	2016-06-01 12:10:06.336 UTC
36	All Data	04cf412c85e5b0deb027b0382cc6961c	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:06	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight2 UpdateTextField	2	0	InCorrect	solveRight2	UpdateTextField	-8					unnamed										Single-KC		KC90		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:12:01.907 CEST	09e7cb6350c45e7caa07b8180c1f57e0	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:06.901 UTC	nil	nil	2016-06-01 12:10:06.999 UTC
37	All Data	0c351ab9c1f246e1c86676062f25433b	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:06	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft1 UpdateTextField	16	0	InCorrect	solveLeft1	UpdateTextField	-x					unnamed										Single-KC		KC95		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:11:54.055 CEST	277a49fb038f8e7abc29281bb6b2e74b	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:06.783 UTC	nil	nil	2016-06-01 12:10:06.900 UTC
38	All Data	c8a42c4f159ab70691f0b37157e5ec2d	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:06	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft2 UpdateTextField	2	0	InCorrect	solveLeft2	UpdateTextField	-5					unnamed										Single-KC		KC54		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:11:19.975 CEST	5e17c26cce99a6d28a216e5099357c05	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:06.350 UTC	nil	nil	2016-06-01 12:10:06.444 UTC
39	All Data	82368b1d7f356b062d0c7a0bab6b68af	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:06	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft2 UpdateTextField	3	0	InCorrect	solveLeft2	UpdateTextField	1					unnamed										Single-KC		KC54		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:10:43.476 CEST	9b4413090209129ea48b9dbd3fc88f71	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:06.011 UTC	nil	nil	2016-06-01 12:10:06.091 UTC
40	All Data	4798f176636a9cac1ebe243e64967fd1	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:07	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft1 UpdateTextField	19	0	InCorrect	solveLeft1	UpdateTextField	x					unnamed										Single-KC		KC95		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:12:52.481 CEST	da16d8eb5f335ef5e7d832d03a48d14f	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:07.564 UTC	nil	nil	2016-06-01 12:10:07.646 UTC
41	All Data	e82160ba3113f847cbb853aa525688ac	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:07	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft1 UpdateTextField	20	0	InCorrect	solveLeft1	UpdateTextField	x					unnamed										Single-KC		KC95		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:12:37.621 CEST	a011da5deec4a8d1d84585a618a0084a	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:07.284 UTC	nil	nil	2016-06-01 12:10:07.410 UTC
42	All Data	8400f6197d66d51daa9653f92e281377	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:07	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	done ButtonPressed	8	0	Correct	done	ButtonPressed	-1					MAIN::done										Single-KC		KC31		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:12:52.481 CEST	64d454b769c8567269e222743a981ab3	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:10:07.647 UTC	nil	nil	2016-06-01 12:10:07.690 UTC
43	All Data	5de3ca30046ed9114f4e3286e9fee5af	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:07	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	done ButtonPressed	9	0	Correct	done	ButtonPressed	-1					MAIN::done										Single-KC		KC31		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:12:37.668 CEST	f8f0ad4d8b2f184c80a8e2d436c5cbff	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:10:07.411 UTC	nil	nil	2016-06-01 12:10:07.472 UTC
44	All Data	41984c4d94ba213fa99613c18f7c7435	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:07	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	done ButtonPressed	10	0	Correct	done	ButtonPressed	-1					MAIN::done										Single-KC		KC31		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:12:03.598 CEST	31b89e931f1199a4b1cdf8e0a6c44fa9	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:10:07.102 UTC	nil	nil	2016-06-01 12:10:07.137 UTC
45	All Data	5ccc97d604e762cf3eb38f81221f8fd7	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:07	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	9	0	InCorrect	solveRight1	UpdateTextField	x					unnamed										Single-KC		KC20		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:13:02.552 CEST	34b0172d7ed72d4747042f567428cb0d	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:07.951 UTC	nil	nil	2016-06-01 12:10:08.021 UTC
46	All Data	809953c5e12d5da9aab4c13c0372f538	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:07	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft1 UpdateTextField	18	0	InCorrect	solveLeft1	UpdateTextField	5					unnamed										Single-KC		KC95		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:13:01.185 CEST	3859a22519cfcde91b80f8d7da1a09ac	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:07.692 UTC	nil	nil	2016-06-01 12:10:07.944 UTC
47	All Data	14a1384aae88601901c19c8df1167dce	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:07	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	10	0	InCorrect	solveRight1	UpdateTextField	3					unnamed										Single-KC		KC20		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:12:50.677 CEST	8baf88c3fd929cb8b7a78a571fa75ab6	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:07.482 UTC	nil	nil	2016-06-01 12:10:07.559 UTC
48	All Data	7a1eb0b9139a5f4706850b0cf5d55c69	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:07	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	11	0	InCorrect	solveRight1	UpdateTextField	3					unnamed										Single-KC		KC20		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:12:34.387 CEST	07accdc58ec928553f19572f5be37e64	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:07.154 UTC	nil	nil	2016-06-01 12:10:07.251 UTC
49	All Data	6bbfacd9ba85e58d061d16e007c4c5b3	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:07	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft2 UpdateTextField	4	0	InCorrect	solveLeft2	UpdateTextField	x					unnamed										Single-KC		KC54		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:12:03.541 CEST	b5940a40555cf587400a52d2a4b7ba79	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:07.000 UTC	nil	nil	2016-06-01 12:10:07.101 UTC
50	All Data	691f81bea215a3d9dcf29e5827c78db3	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:08	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	done ButtonPressed	12	0	Correct	done	ButtonPressed	-1					MAIN::done										Single-KC		KC31		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:13:02.603 CEST	e8f63a6ccba4eae9049740a9328c129c	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:10:08.037 UTC	nil	nil	2016-06-01 12:10:08.141 UTC
51	All Data	4ae46d31c0d03fa64575a87f8766cd6d	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:08	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplOp1 UpdateComboBox	1	0	InCorrect	postExplOp1	UpdateComboBox	Multiplied					unnamed										Single-KC		KC15		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:16:53.358 CEST	f2e54735b00450f2b72ca31c0ebb9d07	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:08.969 UTC	nil	nil	2016-06-01 12:10:09.107 UTC
52	All Data	42b47c0af1da090fbe5dfa769ef36eac	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:08	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft1 UpdateTextField	21	0	InCorrect	solveLeft1	UpdateTextField	18					unnamed										Single-KC		KC95		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:16:33.840 CEST	da94ec82e78ae01f030540543967a6d4	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:08.869 UTC	nil	nil	2016-06-01 12:10:08.950 UTC
53	All Data	0fa65946efc0543fdde4055783344a4d	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:08	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	12	0	InCorrect	solveRight1	UpdateTextField	-2+4(x)+4(-1)					unnamed										Single-KC		KC20		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:16:16.736 CEST	e46cb1bfa2856b336a78d97913c4e17c	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:08.761 UTC	nil	nil	2016-06-01 12:10:08.866 UTC
54	All Data	ae5ed5d5ac45bcd1f4fc0c7df2932223	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:08	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	13	0	InCorrect	solveRight1	UpdateTextField	-2+4(X)+4(-1)					unnamed										Single-KC		KC20		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:16:05.907 CEST	436ba30b157238c1a7e17cbdc73ec408	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:08.593 UTC	nil	nil	2016-06-01 12:10:08.759 UTC
55	All Data	977ee0364ca0a34ae911e17f3cc7de1a	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:08	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	14	0	InCorrect	solveRight1	UpdateTextField	-2+4X+4-1					unnamed										Single-KC		KC20		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:15:51.860 CEST	431274ec69d8c459b47dc1f4efa58e04	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:08.489 UTC	nil	nil	2016-06-01 12:10:08.583 UTC
56	All Data	a9d223235d99fac54dc9c2dde734f484	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:08	US/Eastern	0.1	HINT_REQUEST		HINT_MSG	Hint	Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	done ButtonPressed	11	0	Hint	hint	ButtonPressed	-1	You have isolated x.		1	3	MAIN::done										Single-KC		KC31		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:15:04.649 CEST	da9c83714327ee9ad94eb2785f6d88d0	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:10:08.388 UTC	nil	nil	2016-06-01 12:10:08.472 UTC
57	All Data	a379f231e5ae9d8429e366f306a4deeb	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:08	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	15	0	InCorrect	solveRight1	UpdateTextField	-2+4(X-1+1)					unnamed										Single-KC		KC20		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:14:56.665 CEST	eb0aecb2dafab5d083b28002e6b2a83d	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:08.307 UTC	nil	nil	2016-06-01 12:10:08.382 UTC
58	All Data	451b33e9fe65cb61dbc6f0411b475ad6	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:08	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	16	0	InCorrect	solveRight1	UpdateTextField	-2+4(X-1)					unnamed										Single-KC		KC20		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:14:42.455 CEST	f8103006e563c110e5ce6c111aa220e5	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:08.221 UTC	nil	nil	2016-06-01 12:10:08.306 UTC
59	All Data	eae295dd9ad17b0b90e3aec1592c3d26	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:08	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft1 UpdateTextField	22	0	InCorrect	solveLeft1	UpdateTextField	18+1					unnamed										Single-KC		KC95		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:13:59.680 CEST	54064acac6f66386f08b2785afeee97d	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:08.142 UTC	nil	nil	2016-06-01 12:10:08.219 UTC
60	All Data	a81cb92a94ba1b7ee2c84da9bc8c5b83	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:09	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	postExplOp3 UpdateComboBox	1	0	InCorrect	postExplOp3	UpdateComboBox	Added					unnamed										Single-KC		KC71		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:18:52.966 CEST	38a373a676a9c47f818ee776443c815a	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:09.999 UTC	nil	nil	2016-06-01 12:10:10.060 UTC
61	All Data	7b51d1d8a5411a1d30e822034b258a43	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:09	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight3 UpdateTextField	1	0	InCorrect	solveRight3	UpdateTextField	-6+4x					unnamed										Single-KC		KC94		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:18:44.534 CEST	f1243bba862c5bbcd11c7fbca98afa09	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:09.832 UTC	nil	nil	2016-06-01 12:10:09.962 UTC
62	All Data	fcc44042a84f1b1130ef74c2a342a6f4	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:09	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight3 UpdateTextField	2	0	InCorrect	solveRight3	UpdateTextField	-6					unnamed										Single-KC		KC94		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:18:36.504 CEST	d168658bea2372ff37c618026dbafb26	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:09.742 UTC	nil	nil	2016-06-01 12:10:09.810 UTC
63	All Data	ab25337f5a12bd72ec6054fdced0d257	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:09	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft3 UpdateTextField	1	0	InCorrect	solveLeft3	UpdateTextField	18					unnamed										Single-KC		KC35		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:18:30.239 CEST	02be6ed5515283e88db889745471d0d0	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:09.581 UTC	nil	nil	2016-06-01 12:10:09.716 UTC
64	All Data	d9d6859c5e4f7f2b1ab69d96742db493	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:09	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveRight2 UpdateTextField	4	0	InCorrect	solveRight2	UpdateTextField	-2+4x+-4					unnamed										Single-KC		KC90		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:18:12.607 CEST	dd502e351762ef53923b696d992d4d3c	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:09.501 UTC	nil	nil	2016-06-01 12:10:09.580 UTC
65	All Data	8260d530c3bd054c3ebca00d0766e050	Stu_05d7bd392f5e0fed7e3a6230146d4632	S92abb256ddc60a7a0bdea9d0671c0b68	2016-06-01 08:10:09	US/Eastern	0.125	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 3=5	1	2016-06-01 08:09:56	solveLeft2 UpdateTextField	5	0	InCorrect	solveLeft2	UpdateTextField	18					unnamed										Single-KC		KC54		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_fba3a41d2233274eb1d5fe48073abd3f	2016-05-04 16:17:16.105 CEST	af34a0103de1e9a63776cd410d1f3530	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:10:09.361 UTC	nil	nil	2016-06-01 12:10:09.473 UTC
